ООО «ВИСМОС+»;2320154388;Директор Смольский Сергей Александрович;354000, Краснодарский край, г.Сочи, ул.Северная, 12, корпус 2, офис 321;www.vismos-yug.ru;vismos@list.ru;(862) 2647360
ООО «АЛЬМИС»;2320094690;И. О. Директора Тулупникова Галина Владимировна;353925, Краснодарский край, г.Новороссийск, проспект Дзержинского, 192;www.almis.ru;almis.novooffice@gmail.com, info@almis.com, olga.almis12@yandex.ru;(8617) 777991
ООО «Юг-Центр»;2315115231;Генеральный директор Глинина Наталья Геннадьевна;353924, Краснодарский край, г.Новороссийск, проспект Ленина, д. 109, пом.19-36;yugcentr.ru;ugzentr@yandex.ru;(861) 2748819
АО «Кубаньагростройкомплект»;2311020395;Генеральный директор Негодин Александр Владимирович;350051, Краснодарский край, г.Краснодар, ул.Репина, 22, офис 64;obdinvest.ru;obd-invest@yandex.ru;(861) 2748819
ООО «Алюмопласт-В»;2315099371;Директор Пиронко Константин Викторович;353910, Краснодарский край, г.Новороссийск, проспект Ленина, д. 95, корпус Б, офис Х;www.alumoplast-v.com;alumoplastnvrsk@mail.ru;(8617) 670493, 269303
ООО «Спецавтострой»;2315129837;Генеральный директор Смелов Александр Викторович;353900, Краснодарский край, г.Новороссийск, ул. Набережная им. Адмирала Серебрякова, д. 5;;speshavtostroy@mail.ru;(8617) 643850
ООО «Юг-ЭМ»;2311109131;Директор Хацуков Сергей Музаринович;350031, Краснодарский край, г.Краснодар, пос. Березовый, ул. им. Карла Гусника, д.15;south-em.ru;south-em@mail.ru;(861) 2384351
НАО «Центр «Омега»;2309102040;Генеральный директор Лобачев Станислав Викторович;354340, Краснодарский край, Адлерский район, г.Сочи,ул, Бульвар Надежд, д. 18;center-omega.ru;"sochi@center-omega.ru ; gorbunov@center-omega.ru ;";"(862) (862)2454994; 8-928-233-03-66"
ООО СЗ «ЮРСК»;2312165315;Генеральный директор Мартынов Сергей Викторович;350088, Краснодарский край, г.Краснодар, ул.Сормовская, 202/2;www.ursk-stroy.com;ursk2005@yandex.ru;(861) 9920143
ООО «Мехстрой»;2320099225;Директор Саркисян Валерий Григорьевич;354057, Краснодарский край, г.Сочи, ул.Чебрикова, д.46, оф.8;;mexstroisochi@rambler.ru;(862) 2616577
ООО «Профбетон»;2308127758;Директор Миронов Андрей Петрович;350001, Краснодарский край, г.Краснодар, ул. Вишняковой, 2;www.profbeton.ru;krd@profbeton.ru, brua@mail.ru;(861) 2018609
ЗАО «Таманьнефтегаз»;2352013076;Генеральный директор Трифонова Ирина Александровна;353535, Краснодарский край, Темрюкский район, пос.Волна, ул.Таманская, д.8;www.tamanneftegas.ru;info@tamanneftegas.ru;(86148) 60963, 60973
ООО «КВС»;2312087875;Генеральный директор Шамаев Александр Александрович;350080, Краснодарский край, г.Краснодар, ул. Уральская, 156, литер Б, пом.40;;;(964) 918-88-37
ООО «СОЧИСПЕЦМОНОЛИТ»;2320103866;Директор Петров Владимир Николаевич;354002, РОССИЯ, Краснодарский край, г.Сочи, ул.Транспортная, д.74/5, оф.3;;ccm_sochi@mail.ru, sis00@mail.ru, yusipovsr@gmail.ru;8922 2689000
ООО «Крымская инвестиционно-строительная компания»;2337036865;Директор Сидоров Валерий Аркадьевич;350059, Краснодарский край, г.Краснодар, проезд Тихорецкий 3-й, дом 2, пом.13;kiskstroycomp.ru;tishchenko_em@v-k-b.ru, kiskpto@yandex.ru;"(861) 2637752;  2314925"
АО «РАМО-М»;7719113976;Генеральный директор Севастьянов Константин Иванович;"352832, Краснодарский край, Туапсинский район, п.Майский, санаторий  им.  ""1 Мая""";;Zemlyakovaiu@red-square.ru;(861) 2583656
ООО «Деловой мир»;2310139704;Генеральный директор Ивановский Сергей Борисович;350000, Краснодарский край, г.Краснодар, Красноармейская, 36, офис 701;Деловой-мир-кубань.рф;delmir@v-k-b.ru, duma_av@v-k-b.ru;(861) 2749838
ООО «Корпорация АК «ЭСКМ»;2312065504;Генеральный директор Суббота Евгений Демьянович;350911, Краснодарский край, г.Краснодар, ул.Трамвайная, 5;http//eskm.net;eskm@mail.ru, a.vagner@eskm.net, l.kotlova@eskm.net;(861) 2000005, 2007777
ОАО «НЦ»;2315020195;Управляющий директор Солонин  Игорь Вильевич;353902, Краснодарский край, г. Новороссийск, ул. Сухумское шоссе, 60;www.novoroscement.ru;osmankin_dg@novoroscement.ru;(8617) 795299
ООО «БАУИНВЕСТ»;2312169415;Директор Михеев Александр Владимирович;350020, Краснодарский край, г.Краснодар, ул.Рашпилевская, 179/1, пом. 36/1;www.bauinvest.su;bauinvestooo@mail.ru;(861) 2785138
ООО «Инекс-Сочи»;2320139220;Генеральный директор Пыхтин Александр Иванович;354068, Краснодарский край, г.Сочи, ул.Пасечная, 45;www.inecs.org;inecs@sochi.com;(862) 2551008
ООО «ЮТЭС»;2315164285;Директор Горб Анатолий Сергеевич;353900, Краснодарский край, г.Новороссийск, ул.Мира д.29, оф.21;,www.ютэс.рф;utes-23@mail.ru, utes-23y@mail.ru;(8617) 621020
ООО «КМС»;2315162344;Генеральный директор Халилов Булбул Умматович;353925, Краснодарский край, г.Новороссийск, ул. Пионерская, дом 18, помещение 5;www.kms.ooo;info@kms.ooo;8-918-640-62-60, 8-988-762-81-25
ПАО «НКХП»;2315014748;Генеральный директор Молибога Олег Юрьевич;353901, Краснодарский край, г.Новороссийск, ул.Элеваторная, д.22;www.novoroskhp.ru;referent@novoroskhp.ru, a.tverdohlebov@novoroskhp.ru;(8617) 678041
ООО «Юг-Проект»;0106011316;Генеральный директор Хомич Святослав Борисович;385140, Республика Адыгея, Тахтамукайский район, п.Яблоновский, ул.Ленина, 39/А;www.yugproekt.com;info@yugproekt.com;(861) 2699943
ООО «ИСК «Наш город»;2310137633;Директор Хлынин Виктор Валентинович;350000, Краснодарский край, г.Краснодар, ул.Красноармейская, 36, лит. Б, оф.324;www.nashgorod-ug.ru;nash_gorod2009@mail.ru;(861) 2749038
