Общество с ограниченной ответственностью «Строительно-Монтажное Предприятие Электроспецавтоматика»;6659044480;Директор Князев Игорь Александрович;620034, Свердловская область, г. Екатеринбург, ул. Колмогорова, д. 73, корп. 3, кв. 127;;esa-eka@yandex.ru,  jvk76@mail.ru;(343) 377-00-72, 377-00-73
Общество с ограниченной ответственностью «Дирекция Единого Заказчика»;6670405437;Директор Быков Андрей Николаевич;620149, РОССИЯ, Свердловская область, г. Екатеринбург, ул. Чкалова, д. 124, оф./пом. 21/28;www.efes.su;efes@efes.su;(343) 385-93-00
Общество с ограниченной ответственностью ПМО «ОПТИМАЛЬНЫЕ СЕТЕВЫЕ РЕШЕНИЯ»;6670410099;Генеральный директор Нифонтов Владимир Павлович, Генеральный директор Нифонтов Павел Владимирович;620075, Екатеринбург, ул. Луначарского, д. 81, оф. 500;www.ons.ru;nifontov@ons.ru general@ons.ru;(343) 350-33-15
Общество с ограниченной ответственностью «ЖилТехСтрой»;6658452039;Директор Долгов Максим Витальевич;620109, Екатеринбург, ул. Заводская, д. 45Д, оф. 208;;Secretar-gts@astra-sk.ru shagapEV@astra-sk.ru;(343) 242-44-62
Общество с ограниченной ответственностью «Брусника». Специализированный застройщик»;6671382990;Генеральный директор Управляющей организации Круковский Алексей Николаевич;620075, Свердловская область, Екатеринбург, ул. Малышева, д. 51, оф. 37/05;brusnika-ural.ru;Ekaterinburg@brusnika.ru turutkin@brusnika.ru;(343) 300-04-04
Общество с ограниченной ответственностью «ЕКБ-Строй-Инвест»;6658453434;Генеральный директор Федорович Сергей Сергеевич;620014, Свердловская область, Екатеринбург, ул. Юмашева, д. 7, оф. 608;;leonteva.ekb@mail.ru, lni@ekbstroy.net;(343) 311-70-30, 311-70-34
Богдановичское открытое акционерное общество по производству огнеупорных материалов;6605001321;Генеральный директор Юрков Алексей Вячеславович;623530, Российская Федерация, Свердловская область, г. Богданович, ул. Гагарина, д. 2;www.ogneupory.ru;General@ogneupory.ru;(343)4-77-45, 4-72-14, 4-72-15, 2-26-73
Общество с ограниченной ответственностью «Адепласт»;6652032133;Директор Митяшин Виталий Анатольевич;624002, Свердловская область, г. Арамиль, пер. Речной, д. 2а;www.adeplast.ru;kvv@adeplast.ru, mva@adeplast.ru;(343) 345-27-20
Общество с ограниченной ответственностью «МОНОЛИТНОЕ ДОМОСТРОЕНИЕ»;6658463400;Директор Сабирзянов Артем Наилевич;620028, Свердловская область, г. Екатеринбург, ул. Татищева, д. 94, оф. 1;www.mon-dom.ru;so.mono@mail.ru;(343) 288-71-47
Общество с ограниченной ответственностью «Стройконтроль»;6670418813;Директор Падеренков Вячеслав Георгиевич;620078, Свердловская область, Екатеринбург, ул. Мира, д.33, кв. 12;нет;a.mamina@prinzip.su, m.kashurina@prinzip.su;(343) 389-99-90
